Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HomeTeamLP,AwayTeamLP,MW
28/12/10,Birmingham,Man United,1.0,1.0,D,16.0,31.0,16.0,31.0,19,38,D,L,D,D,W,D,W,W,W,W,18.0,1.0,19
28/12/10,Man City,Aston Villa,4.0,0.0,H,16.0,24.0,16.0,24.0,32,20,L,W,W,D,W,L,W,L,L,L,3.0,9.0,19
28/12/10,Stoke,Fulham,0.0,2.0,A,22.0,21.0,22.0,21.0,24,16,W,L,D,D,W,L,D,L,D,L,13.0,8.0,19
28/12/10,Sunderland,Blackpool,0.0,2.0,A,16.0,31.0,16.0,31.0,27,25,W,D,W,L,D,L,W,W,D,W,10.0,19.0,19
28/12/10,Tottenham,Newcastle,2.0,0.0,H,23.0,30.0,23.0,30.0,30,22,W,D,D,W,W,L,W,L,D,L,5.0,12.0,19
28/12/10,West Brom,Blackburn,1.0,3.0,A,25.0,19.0,25.0,19.0,22,22,L,L,W,W,L,D,L,W,L,W,11.0,15.0,19
28/12/10,West Ham,Everton,1.0,1.0,D,26.0,22.0,26.0,22.0,13,21,D,L,L,W,L,W,D,D,L,D,20.0,7.0,19
29/12/10,Chelsea,Bolton,1.0,0.0,H,23.0,31.0,23.0,31.0,31,26,L,D,D,D,L,L,W,L,D,W,2.0,14.0,19
29/12/10,Liverpool,Wolves,0.0,1.0,A,22.0,26.0,22.0,26.0,22,15,L,L,W,L,W,L,W,L,W,L,6.0,17.0,19
29/12/10,Wigan,Arsenal,2.0,2.0,D,25.0,33.0,25.0,33.0,19,35,W,D,D,L,L,W,L,W,W,L,16.0,4.0,19
01/01/11,Birmingham,Arsenal,0.0,3.0,A,16.0,33.0,16.0,33.0,19,36,L,D,L,D,D,D,W,L,W,W,18.0,4.0,20
01/01/11,Liverpool,Bolton,2.0,1.0,H,24.0,33.0,24.0,33.0,25,29,W,L,L,W,L,W,L,W,L,D,6.0,14.0,20
01/01/11,Man City,Blackpool,1.0,0.0,H,20.0,33.0,20.0,33.0,35,25,W,L,W,W,D,L,L,W,W,D,3.0,19.0,20
01/01/11,Stoke,Everton,2.0,0.0,H,22.0,24.0,22.0,24.0,24,22,L,W,L,D,D,D,W,D,D,L,13.0,7.0,20
01/01/11,Sunderland,Blackburn,3.0,0.0,H,16.0,19.0,16.0,19.0,27,22,L,W,D,W,L,L,D,L,W,L,10.0,15.0,20
01/01/11,Tottenham,Fulham,1.0,0.0,H,25.0,22.0,25.0,22.0,33,19,W,W,D,D,W,W,L,D,L,D,5.0,8.0,20
01/01/11,West Brom,Man United,1.0,2.0,A,26.0,33.0,26.0,33.0,22,41,L,L,L,W,W,W,D,W,W,W,11.0,1.0,20
01/01/11,West Ham,Wolves,2.0,0.0,H,27.0,27.0,27.0,27.0,16,18,W,D,L,L,W,W,L,W,L,W,20.0,17.0,20
02/01/11,Chelsea,Aston Villa,3.0,3.0,D,26.0,25.0,26.0,25.0,34,20,W,L,D,D,D,L,L,W,L,L,2.0,9.0,20
02/01/11,Wigan,Newcastle,0.0,1.0,A,27.0,31.0,27.0,31.0,20,22,D,W,D,D,L,L,L,W,L,D,16.0,12.0,20
04/01/11,Blackpool,Birmingham,1.0,2.0,A,36.0,19.0,36.0,19.0,28,22,W,L,L,W,W,W,L,D,L,D,19.0,18.0,21
04/01/11,Fulham,West Brom,3.0,0.0,H,25.0,28.0,25.0,28.0,19,22,L,W,L,D,L,L,L,L,L,W,8.0,11.0,21
04/01/11,Man United,Stoke,2.0,1.0,H,33.0,24.0,33.0,24.0,44,27,W,W,D,W,W,W,L,W,L,D,1.0,13.0,21
05/01/11,Arsenal,Man City,0.0,0.0,D,33.0,20.0,33.0,20.0,39,38,W,D,W,L,W,W,W,L,W,W,4.0,3.0,21
05/01/11,Aston Villa,Sunderland,0.0,1.0,A,27.0,18.0,27.0,18.0,21,27,D,L,L,W,L,L,L,W,D,W,9.0,10.0,21
05/01/11,Blackburn,Liverpool,3.0,1.0,H,21.0,25.0,21.0,25.0,25,25,W,L,D,L,W,L,W,L,L,W,15.0,6.0,21
05/01/11,Bolton,Wigan,1.0,1.0,D,33.0,29.0,33.0,29.0,29,20,L,W,L,W,L,L,D,W,D,D,14.0,16.0,21
05/01/11,Everton,Tottenham,2.0,1.0,H,25.0,25.0,25.0,25.0,22,36,L,D,W,D,D,W,W,W,D,D,7.0,5.0,21
05/01/11,Newcastle,West Ham,5.0,0.0,H,34.0,28.0,34.0,28.0,25,17,W,L,L,W,L,D,W,D,L,L,12.0,20.0,21
05/01/11,Wolves,Chelsea,1.0,0.0,H,29.0,29.0,29.0,29.0,18,35,L,W,L,W,L,D,W,L,D,D,17.0,2.0,21
12/01/11,Blackpool,Liverpool,2.0,1.0,H,37.0,27.0,37.0,27.0,28,25,L,W,L,L,W,L,L,W,L,L,19.0,6.0,22
15/01/11,Chelsea,Blackburn,2.0,0.0,H,31.0,24.0,31.0,24.0,35,25,L,D,W,L,D,L,W,L,D,L,2.0,15.0,22
15/01/11,Man City,Wolves,4.0,3.0,H,21.0,30.0,21.0,30.0,41,21,W,W,W,L,W,W,L,W,L,W,3.0,17.0,22
15/01/11,Stoke,Bolton,2.0,0.0,H,26.0,34.0,26.0,34.0,27,29,L,W,L,W,L,L,L,W,L,W,13.0,14.0,22
15/01/11,West Brom,Blackpool,3.0,2.0,H,31.0,37.0,31.0,37.0,22,28,L,L,L,L,L,L,W,L,L,W,11.0,19.0,22
15/01/11,West Ham,Arsenal,0.0,3.0,A,30.0,36.0,30.0,36.0,20,40,W,D,W,D,L,D,W,D,W,L,20.0,4.0,22
15/01/11,Wigan,Fulham,1.0,1.0,D,29.0,28.0,29.0,28.0,21,22,D,L,D,W,D,W,L,W,L,D,16.0,8.0,22
16/01/11,Birmingham,Aston Villa,1.0,1.0,D,20.0,27.0,20.0,27.0,23,21,D,W,L,D,L,L,D,L,L,W,18.0,9.0,22
16/01/11,Liverpool,Everton,2.0,2.0,D,27.0,27.0,27.0,27.0,25,25,L,L,W,L,L,W,L,D,W,D,6.0,7.0,22
16/01/11,Sunderland,Newcastle,1.0,1.0,D,21.0,39.0,21.0,39.0,30,28,W,L,L,W,D,W,W,L,L,W,10.0,12.0,22
16/01/11,Tottenham,Man United,0.0,0.0,D,26.0,36.0,26.0,36.0,37,48,D,L,W,W,W,W,D,W,W,D,5.0,1.0,23
22/01/11,Arsenal,Wigan,3.0,0.0,H,36.0,30.0,36.0,30.0,43,22,W,D,W,D,W,D,D,L,D,W,4.0,16.0,23
22/01/11,Aston Villa,Man City,1.0,0.0,H,28.0,21.0,28.0,21.0,22,42,D,L,D,L,L,D,W,W,W,L,9.0,3.0,23
22/01/11,Blackpool,Sunderland,1.0,2.0,A,40.0,21.0,40.0,21.0,28,33,L,L,W,L,L,W,W,L,L,W,19.0,10.0,23
22/01/11,Everton,West Ham,2.0,2.0,D,29.0,30.0,29.0,30.0,26,20,D,W,L,D,W,L,W,D,W,D,7.0,20.0,23
22/01/11,Fulham,Stoke,2.0,0.0,H,28.0,26.0,28.0,26.0,23,30,D,W,L,W,L,W,L,W,L,W,8.0,13.0,23
22/01/11,Man United,Birmingham,5.0,0.0,H,36.0,21.0,36.0,21.0,48,23,W,D,W,W,D,L,D,W,L,D,1.0,18.0,23
22/01/11,Newcastle,Tottenham,1.0,1.0,D,39.0,26.0,39.0,26.0,29,37,D,W,W,L,L,D,L,W,W,W,12.0,5.0,23
22/01/11,Wolves,Liverpool,0.0,3.0,A,30.0,29.0,30.0,29.0,21,26,L,W,L,W,L,D,L,L,W,L,17.0,6.0,23
23/01/11,Blackburn,West Brom,2.0,0.0,H,25.0,33.0,25.0,33.0,28,25,W,L,W,L,D,W,L,L,L,L,15.0,11.0,23
24/01/11,Bolton,Chelsea,0.0,4.0,A,35.0,31.0,35.0,31.0,30,41,L,D,L,L,W,W,W,L,D,W,14.0,2.0,24
25/01/11,Blackpool,Man United,2.0,3.0,A,41.0,41.0,41.0,41.0,28,51,L,L,L,W,L,W,W,D,W,W,19.0,1.0,24
25/01/11,Wigan,Aston Villa,1.0,2.0,A,31.0,29.0,31.0,29.0,22,25,L,D,D,L,D,W,D,L,D,L,16.0,9.0,24
26/01/11,Liverpool,Fulham,1.0,0.0,H,30.0,30.0,30.0,30.0,29,26,W,D,L,L,W,W,D,W,L,W,6.0,8.0,24
01/02/11,Arsenal,Everton,2.0,1.0,H,38.0,34.0,38.0,34.0,46,27,W,W,D,W,D,D,D,W,L,D,4.0,7.0,24
01/02/11,Man United,Aston Villa,3.0,1.0,H,41.0,29.0,41.0,29.0,51,25,W,W,D,W,W,W,D,L,D,L,1.0,9.0,24
01/02/11,Sunderland,Chelsea,2.0,4.0,A,22.0,31.0,22.0,31.0,34,41,D,W,W,L,L,W,W,L,D,W,10.0,2.0,24
01/02/11,West Brom,Wigan,2.0,2.0,D,35.0,31.0,35.0,31.0,25,22,L,W,L,L,L,L,D,D,L,D,11.0,16.0,24
02/02/11,Birmingham,Man City,2.0,2.0,D,23.0,25.0,23.0,25.0,24,45,D,L,D,W,L,W,D,W,W,W,18.0,3.0,24
02/02/11,Blackburn,Tottenham,0.0,1.0,A,27.0,26.0,27.0,26.0,28,38,L,W,L,W,L,D,D,L,W,W,15.0,5.0,24
02/02/11,Blackpool,West Ham,1.0,3.0,A,42.0,33.0,42.0,33.0,28,21,L,L,L,L,W,D,L,L,W,D,19.0,20.0,25
02/02/11,Bolton,Wolves,1.0,0.0,H,39.0,33.0,39.0,33.0,30,21,L,L,D,L,L,L,L,L,W,L,14.0,17.0,25
02/02/11,Fulham,Newcastle,1.0,0.0,H,30.0,41.0,30.0,41.0,26,30,L,W,D,W,L,L,D,D,W,W,8.0,12.0,25
02/02/11,Liverpool,Stoke,2.0,0.0,H,30.0,28.0,30.0,28.0,32,30,W,W,D,L,L,L,L,W,L,W,6.0,13.0,25
05/02/11,Aston Villa,Fulham,2.0,2.0,D,29.0,30.0,29.0,30.0,28,26,W,W,D,L,D,L,W,D,W,L,9.0,8.0,25
05/02/11,Everton,Blackpool,5.0,3.0,H,37.0,42.0,37.0,42.0,27,28,L,D,D,W,L,L,L,L,L,W,7.0,19.0,25
05/02/11,Man City,West Brom,3.0,0.0,H,28.0,37.0,28.0,37.0,45,26,L,W,D,W,W,D,L,W,L,L,3.0,11.0,25
05/02/11,Newcastle,Arsenal,4.0,4.0,D,41.0,39.0,41.0,39.0,30,49,L,D,D,W,W,W,W,W,D,W,12.0,4.0,25
05/02/11,Stoke,Sunderland,3.0,2.0,H,28.0,23.0,28.0,23.0,30,37,L,L,W,L,W,W,D,W,W,L,13.0,10.0,25
05/02/11,Tottenham,Bolton,2.0,1.0,H,26.0,39.0,26.0,39.0,41,30,W,D,D,L,W,L,L,D,L,L,5.0,14.0,25
05/02/11,Wigan,Blackburn,4.0,3.0,H,33.0,27.0,33.0,27.0,23,31,D,L,L,D,D,L,W,L,W,L,16.0,15.0,26
05/02/11,Wolves,Man United,2.0,1.0,H,35.0,44.0,35.0,44.0,24,54,W,L,L,L,W,L,W,W,W,D,17.0,1.0,26
06/02/11,Chelsea,Liverpool,0.0,1.0,A,34.0,32.0,34.0,32.0,44,35,L,W,W,W,L,W,W,W,D,L,2.0,6.0,26
06/02/11,West Ham,Birmingham,0.0,1.0,A,33.0,26.0,33.0,26.0,24,30,W,D,L,L,W,W,W,D,L,D,20.0,18.0,26
12/02/11,Arsenal,Wolves,2.0,0.0,H,41.0,35.0,41.0,35.0,50,24,D,W,W,W,D,W,L,L,L,W,4.0,17.0,26
12/02/11,Birmingham,Stoke,1.0,0.0,H,26.0,31.0,26.0,31.0,30,33,W,W,D,L,D,W,L,L,W,L,18.0,13.0,26
12/02/11,Blackburn,Newcastle,0.0,0.0,D,27.0,45.0,27.0,45.0,31,31,L,W,L,W,L,D,L,D,D,W,15.0,12.0,26
12/02/11,Blackpool,Aston Villa,1.0,1.0,D,45.0,31.0,45.0,31.0,28,28,L,L,L,L,L,L,W,W,D,L,19.0,9.0,26
12/02/11,Liverpool,Wigan,1.0,1.0,D,32.0,33.0,32.0,33.0,35,23,W,W,W,D,L,D,L,L,D,D,6.0,16.0,26
12/02/11,Man United,Man City,2.0,1.0,H,44.0,31.0,44.0,31.0,54,46,L,W,W,W,D,D,L,W,D,W,1.0,3.0,26
12/02/11,Sunderland,Tottenham,1.0,2.0,A,29.0,29.0,29.0,29.0,37,47,L,L,W,D,W,W,W,W,D,D,10.0,5.0,27
12/02/11,West Brom,West Ham,3.0,3.0,D,43.0,34.0,43.0,34.0,27,24,D,L,D,L,W,L,W,D,L,L,11.0,20.0,27
13/02/11,Bolton,Everton,2.0,0.0,H,40.0,39.0,40.0,39.0,33,30,L,W,L,L,D,L,W,L,D,D,14.0,7.0,27
14/02/11,Fulham,Chelsea,0.0,0.0,D,31.0,35.0,31.0,35.0,30,45,D,W,L,W,D,D,L,W,W,W,8.0,2.0,27
15/02/11,Birmingham,Newcastle,0.0,2.0,A,26.0,49.0,26.0,49.0,30,32,L,W,W,D,L,D,D,L,D,D,18.0,12.0,27
20/02/11,West Brom,Wolves,1.0,1.0,D,43.0,36.0,43.0,36.0,27,24,D,L,D,L,W,L,W,L,L,L,11.0,17.0,27
22/02/11,Blackpool,Tottenham,3.0,1.0,H,46.0,29.0,46.0,29.0,29,47,D,L,L,L,L,W,W,W,D,D,19.0,5.0,27
23/02/11,Arsenal,Stoke,1.0,0.0,H,41.0,33.0,41.0,33.0,53,33,W,D,W,W,W,L,W,L,L,W,4.0,13.0,27
26/02/11,Aston Villa,Blackburn,4.0,1.0,H,33.0,28.0,33.0,28.0,29,31,D,L,W,W,D,L,L,W,L,W,9.0,15.0,27
26/02/11,Everton,Sunderland,2.0,0.0,H,39.0,29.0,39.0,29.0,30,37,L,W,L,D,D,L,L,W,D,W,7.0,10.0,27
26/02/11,Newcastle,Bolton,1.0,1.0,D,50.0,42.0,50.0,42.0,35,36,W,D,D,L,D,W,L,W,L,L,12.0,14.0,28
26/02/11,Wigan,Man United,0.0,4.0,A,39.0,47.0,39.0,47.0,27,60,D,W,D,L,L,W,W,L,W,W,16.0,1.0,28
26/02/11,Wolves,Blackpool,4.0,0.0,H,40.0,47.0,40.0,47.0,25,32,D,L,W,L,L,W,D,L,L,L,17.0,19.0,28
27/02/11,Man City,Fulham,1.0,1.0,D,32.0,31.0,32.0,31.0,49,31,L,W,D,L,W,D,D,W,L,W,3.0,8.0,28
27/02/11,West Ham,Liverpool,3.0,1.0,H,37.0,33.0,37.0,33.0,25,39,D,L,W,D,L,D,W,W,W,W,20.0,6.0,28
28/02/11,Stoke,West Brom,1.0,1.0,D,34.0,44.0,34.0,44.0,33,28,L,L,W,L,L,D,D,L,D,L,13.0,11.0,28
01/03/11,Chelsea,Man United,2.0,1.0,H,37.0,47.0,37.0,47.0,48,60,W,D,L,W,W,W,W,L,W,W,2.0,1.0,28
05/03/11,Arsenal,Sunderland,0.0,0.0,D,42.0,30.0,42.0,30.0,56,37,W,W,D,W,W,L,L,L,W,D,4.0,10.0,28
05/03/11,Birmingham,West Brom,1.0,3.0,A,26.0,44.0,26.0,44.0,30,28,L,L,W,W,D,D,D,L,D,L,18.0,11.0,28
05/03/11,Bolton,Aston Villa,3.0,2.0,H,42.0,37.0,42.0,37.0,36,30,W,L,W,L,L,D,D,L,W,W,14.0,9.0,28
05/03/11,Fulham,Blackburn,3.0,2.0,H,31.0,28.0,31.0,28.0,32,32,D,D,D,W,L,L,D,L,L,W,8.0,15.0,29
05/03/11,Man City,Wigan,1.0,0.0,H,33.0,42.0,33.0,42.0,50,27,D,L,W,D,L,L,D,W,D,L,3.0,16.0,29
05/03/11,Newcastle,Everton,1.0,2.0,A,51.0,41.0,51.0,41.0,36,36,D,W,D,D,L,W,W,L,W,L,12.0,7.0,29
05/03/11,West Ham,Stoke,3.0,0.0,H,38.0,35.0,38.0,35.0,28,34,W,D,L,W,D,D,L,L,W,L,20.0,13.0,29
06/03/11,Liverpool,Man United,3.0,1.0,H,34.0,48.0,34.0,48.0,39,60,L,D,W,W,W,L,W,W,L,W,6.0,1.0,29
06/03/11,Wolves,Tottenham,3.0,3.0,D,40.0,29.0,40.0,29.0,28,48,W,D,L,W,L,D,L,W,W,W,17.0,5.0,29
07/03/11,Blackpool,Chelsea,1.0,3.0,A,50.0,37.0,50.0,37.0,32,51,L,W,D,L,L,W,W,D,L,W,19.0,2.0,29
09/03/11,Everton,Birmingham,1.0,1.0,D,41.0,28.0,41.0,28.0,36,31,W,W,L,W,L,D,L,L,W,W,7.0,18.0,29
19/03/11,Aston Villa,Wolves,0.0,1.0,A,38.0,40.0,38.0,40.0,33,28,W,D,D,L,W,W,D,L,W,L,9.0,17.0,29
19/03/11,Blackburn,Blackpool,2.0,2.0,D,28.0,50.0,28.0,50.0,32,32,L,D,L,L,W,L,W,D,L,L,15.0,19.0,29
19/03/11,Everton,Fulham,2.0,1.0,H,43.0,34.0,43.0,34.0,37,35,D,W,W,L,W,W,D,D,D,W,7.0,8.0,30
19/03/11,Man United,Bolton,1.0,0.0,H,49.0,45.0,49.0,45.0,60,40,L,L,W,W,L,W,D,W,L,W,1.0,14.0,30
19/03/11,Stoke,Newcastle,4.0,0.0,H,39.0,52.0,39.0,52.0,34,36,L,D,L,L,W,L,D,W,D,D,13.0,12.0,30
19/03/11,Tottenham,West Ham,0.0,0.0,D,32.0,41.0,32.0,41.0,49,31,D,D,L,W,W,W,W,D,L,W,5.0,20.0,30
19/03/11,West Brom,Arsenal,2.0,2.0,D,47.0,42.0,47.0,42.0,32,58,W,D,D,D,L,D,D,W,W,D,11.0,4.0,30
19/03/11,Wigan,Birmingham,2.0,1.0,H,42.0,29.0,42.0,29.0,27,31,L,L,D,W,D,L,D,L,L,W,16.0,18.0,30
20/03/11,Chelsea,Man City,2.0,0.0,H,38.0,34.0,38.0,34.0,54,53,W,W,W,D,L,W,D,L,W,D,2.0,3.0,30
20/03/11,Sunderland,Liverpool,0.0,2.0,A,32.0,37.0,32.0,37.0,38,42,D,L,L,L,L,W,L,D,W,W,10.0,6.0,30
02/04/11,Arsenal,Blackburn,0.0,0.0,D,42.0,30.0,42.0,30.0,58,32,D,D,W,W,D,L,L,D,L,L,4.0,15.0,30
02/04/11,Birmingham,Bolton,2.0,1.0,H,29.0,45.0,29.0,45.0,31,40,L,D,L,L,W,W,D,W,L,W,18.0,14.0,30
02/04/11,Everton,Aston Villa,2.0,2.0,D,44.0,39.0,44.0,39.0,40,33,W,D,W,W,L,L,L,W,D,D,7.0,9.0,31
02/04/11,Newcastle,Wolves,4.0,1.0,H,54.0,46.0,54.0,46.0,36,32,L,L,D,W,D,W,D,W,D,L,12.0,17.0,31
02/04/11,Stoke,Chelsea,1.0,1.0,D,39.0,38.0,39.0,38.0,37,55,W,L,D,L,L,D,W,W,W,D,13.0,2.0,31
02/04/11,West Brom,Liverpool,2.0,1.0,H,49.0,38.0,49.0,38.0,33,45,D,W,D,D,D,W,W,L,D,W,11.0,6.0,31
02/04/11,West Ham,Man United,2.0,4.0,A,41.0,49.0,41.0,49.0,32,63,D,W,W,D,L,W,L,L,W,W,20.0,1.0,31
02/04/11,Wigan,Tottenham,0.0,0.0,D,46.0,34.0,46.0,34.0,30,50,W,L,L,D,W,D,D,D,L,W,16.0,5.0,31
03/04/11,Fulham,Blackpool,3.0,0.0,H,36.0,54.0,36.0,54.0,35,33,L,W,D,D,D,D,L,L,W,D,8.0,19.0,31
03/04/11,Man City,Sunderland,5.0,0.0,H,34.0,34.0,34.0,34.0,53,38,L,W,D,L,W,L,D,L,L,L,3.0,10.0,31
09/04/11,Blackburn,Birmingham,1.0,1.0,D,32.0,32.0,32.0,32.0,33,34,D,L,L,D,L,W,L,D,L,L,15.0,18.0,31
09/04/11,Bolton,West Ham,3.0,0.0,H,47.0,41.0,47.0,41.0,40,32,L,W,D,W,L,D,W,W,D,L,14.0,20.0,31
09/04/11,Chelsea,Wigan,1.0,0.0,H,41.0,48.0,41.0,48.0,3,1,W,D,W,W,W,D,W,L,L,D,2.0,16.0,32
09/04/11,Man United,Fulham,2.0,0.0,H,51.0,39.0,51.0,39.0,3,3,W,W,L,L,W,W,L,W,D,D,1.0,8.0,32
09/04/11,Sunderland,West Brom,2.0,3.0,A,36.0,51.0,36.0,51.0,0,3,L,L,D,L,L,W,D,W,D,D,10.0,11.0,32
09/04/11,Tottenham,Stoke,3.0,2.0,H,37.0,40.0,37.0,40.0,3,1,W,D,D,D,L,D,W,L,D,L,5.0,13.0,32
09/04/11,Wolves,Everton,0.0,3.0,A,46.0,46.0,46.0,46.0,0,1,L,W,D,W,D,D,W,D,W,W,17.0,7.0,32
10/04/11,Aston Villa,Newcastle,1.0,0.0,H,40.0,58.0,40.0,58.0,1,3,D,L,L,W,D,W,L,L,D,W,9.0,12.0,32
10/04/11,Blackpool,Arsenal,1.0,3.0,A,55.0,42.0,55.0,42.0,0,3,L,D,L,L,W,W,D,D,D,W,19.0,4.0,32
11/04/11,Liverpool,Man City,3.0,0.0,H,41.0,39.0,41.0,39.0,0,3,L,W,W,L,D,W,L,W,D,L,6.0,3.0,32
16/04/11,Birmingham,Sunderland,2.0,0.0,H,34.0,36.0,34.0,36.0,1,0,D,W,L,D,L,L,L,D,L,L,18.0,10.0,32
16/04/11,Blackpool,Wigan,1.0,3.0,A,55.0,48.0,55.0,48.0,0,1,L,D,L,L,W,D,W,L,L,D,19.0,16.0,32
16/04/11,Everton,Blackburn,2.0,0.0,H,48.0,34.0,48.0,34.0,3,1,W,D,W,D,W,D,D,D,L,L,7.0,15.0,33
16/04/11,West Brom,Chelsea,1.0,3.0,A,52.0,42.0,52.0,42.0,3,3,W,W,D,W,D,W,W,D,W,W,11.0,2.0,33
16/04/11,West Ham,Aston Villa,1.0,2.0,A,47.0,40.0,47.0,40.0,0,3,L,L,D,W,W,W,D,L,L,W,20.0,9.0,33
17/04/11,Arsenal,Liverpool,1.0,1.0,D,42.0,41.0,42.0,41.0,1,3,D,W,D,D,D,W,L,W,W,L,4.0,6.0,33
19/04/11,Newcastle,Man United,0.0,0.0,D,59.0,51.0,59.0,51.0,0,3,L,W,L,L,D,W,W,W,L,L,12.0,1.0,33
20/04/11,Chelsea,Birmingham,3.0,1.0,H,42.0,35.0,42.0,35.0,3,3,W,W,D,W,W,W,D,W,L,D,2.0,18.0,33
20/04/11,Tottenham,Arsenal,3.0,3.0,D,40.0,42.0,40.0,42.0,1,1,D,W,D,D,D,D,W,D,D,D,5.0,4.0,33
23/04/11,Aston Villa,Stoke,1.0,1.0,D,40.0,41.0,40.0,41.0,3,0,W,D,L,L,W,L,D,W,L,D,9.0,13.0,33
23/04/11,Blackpool,Newcastle,1.0,1.0,D,58.0,59.0,58.0,59.0,0,0,L,L,D,L,L,L,W,L,L,D,19.0,12.0,33
23/04/11,Chelsea,West Ham,3.0,0.0,H,42.0,47.0,42.0,47.0,3,0,W,W,D,W,W,L,L,D,W,W,2.0,20.0,33
23/04/11,Liverpool,Birmingham,5.0,0.0,H,46.0,37.0,46.0,37.0,1,0,D,W,L,W,W,L,W,D,W,L,6.0,18.0,34
23/04/11,Man United,Everton,1.0,0.0,H,52.0,50.0,52.0,50.0,1,3,D,W,W,W,L,W,W,D,W,D,1.0,7.0,34
23/04/11,Sunderland,Wigan,4.0,2.0,H,43.0,49.0,43.0,49.0,0,3,L,L,L,L,D,W,L,D,W,L,10.0,16.0,34
23/04/11,Tottenham,West Brom,2.0,2.0,D,42.0,53.0,42.0,53.0,1,0,D,D,W,D,D,L,W,W,D,W,5.0,11.0,34
23/04/11,Wolves,Fulham,1.0,1.0,D,50.0,42.0,50.0,42.0,1,1,D,L,L,W,D,D,L,W,L,W,17.0,8.0,34
24/04/11,Bolton,Arsenal,2.0,1.0,H,52.0,43.0,52.0,43.0,3,1,W,W,L,L,W,D,D,W,D,D,14.0,4.0,34
25/04/11,Blackburn,Man City,0.0,1.0,A,34.0,41.0,34.0,41.0,0,3,L,D,D,D,L,W,L,W,L,W,15.0,3.0,34
26/04/11,Stoke,Wolves,3.0,0.0,H,44.0,50.0,44.0,50.0,1,1,D,L,D,W,L,D,L,L,W,D,13.0,17.0,34
27/04/11,Fulham,Bolton,3.0,0.0,H,42.0,52.0,42.0,52.0,1,3,D,L,W,L,W,W,W,L,L,W,8.0,14.0,34
30/04/11,Blackburn,Bolton,1.0,0.0,H,34.0,52.0,34.0,52.0,0,3,L,D,D,D,L,W,W,L,L,W,15.0,14.0,34
30/04/11,Blackpool,Stoke,0.0,0.0,D,60.0,44.0,60.0,44.0,1,3,D,L,L,L,D,W,D,L,D,W,19.0,13.0,35
30/04/11,Chelsea,Tottenham,2.0,1.0,H,45.0,44.0,45.0,44.0,3,0,W,W,W,W,D,L,D,D,W,D,2.0,5.0,35
30/04/11,Sunderland,Fulham,0.0,3.0,A,45.0,42.0,45.0,42.0,3,3,W,L,L,L,L,W,D,L,W,L,10.0,8.0,35
30/04/11,West Brom,Aston Villa,2.0,1.0,H,56.0,42.0,56.0,42.0,1,1,D,L,W,W,D,D,W,W,D,L,11.0,9.0,35
30/04/11,Wigan,Everton,1.0,1.0,D,49.0,50.0,49.0,50.0,0,0,L,W,L,D,W,L,W,W,D,W,16.0,7.0,35
01/05/11,Arsenal,Man United,1.0,0.0,H,44.0,52.0,44.0,52.0,0,3,L,D,D,W,D,W,D,W,W,W,4.0,1.0,35
01/05/11,Birmingham,Wolves,1.0,1.0,D,37.0,51.0,37.0,51.0,0,0,L,L,W,D,W,L,D,L,L,W,18.0,17.0,35
01/05/11,Liverpool,Newcastle,3.0,0.0,H,46.0,59.0,46.0,59.0,3,1,W,D,W,L,W,D,D,L,W,L,6.0,12.0,35
01/05/11,Man City,West Ham,2.0,1.0,H,42.0,50.0,42.0,50.0,3,0,W,W,L,W,L,L,L,L,L,D,3.0,20.0,35
07/05/11,Aston Villa,Wigan,1.0,1.0,D,42.0,49.0,42.0,49.0,1,0,D,W,W,D,L,L,W,L,D,W,9.0,16.0,35
07/05/11,Bolton,Sunderland,1.0,2.0,A,54.0,45.0,54.0,45.0,0,0,L,L,W,W,L,L,W,L,L,L,14.0,10.0,36
07/05/11,Everton,Man City,2.0,1.0,H,52.0,43.0,52.0,43.0,1,0,D,L,W,W,D,L,W,W,L,W,7.0,3.0,36
07/05/11,Newcastle,Birmingham,2.0,1.0,H,61.0,38.0,61.0,38.0,0,1,L,D,D,L,W,D,L,L,W,D,12.0,18.0,36
07/05/11,Tottenham,Blackpool,1.0,1.0,D,45.0,60.0,45.0,60.0,1,1,D,L,D,D,W,D,D,L,L,L,5.0,19.0,36
07/05/11,West Ham,Blackburn,1.0,1.0,D,51.0,36.0,51.0,36.0,0,3,L,L,L,L,L,W,L,L,D,D,20.0,15.0,36
08/05/11,Man United,Chelsea,2.0,1.0,H,54.0,47.0,54.0,47.0,0,3,L,W,D,W,W,W,W,W,W,W,1.0,2.0,36
08/05/11,Stoke,Arsenal,3.0,1.0,H,47.0,45.0,47.0,45.0,1,3,D,W,D,L,D,W,L,D,D,W,13.0,4.0,36
08/05/11,Wolves,West Brom,3.0,1.0,H,54.0,58.0,54.0,58.0,1,3,D,L,D,L,L,W,D,L,W,W,17.0,11.0,36
09/05/11,Fulham,Liverpool,2.0,5.0,A,44.0,49.0,44.0,49.0,3,3,W,W,D,L,W,W,W,D,W,L,8.0,6.0,36
10/05/11,Man City,Tottenham,1.0,0.0,H,43.0,45.0,43.0,45.0,0,1,L,W,W,L,W,D,L,D,D,W,3.0,5.0,36
