FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
NH,0.47368421052631576,0.2972972972972973,0.47368421052631576,0.2972972972972973,0.782608695652174,1.5217391304347827,L,D,L,D,D,L,D,L,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.7391304347826086,-0.08695652173913043,11.0
NH,0.34210526315789475,0.40540540540540543,0.34210526315789475,0.40540540540540543,1.173913043478261,0.8695652173913043,W,D,L,W,D,W,L,L,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.30434782608695654,0.17391304347826086,2.0
NH,0.5,0.36486486486486486,0.5,0.36486486486486486,0.782608695652174,1.565217391304348,D,W,L,W,D,L,W,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.782608695652174,-0.043478260869565216,13.0
NH,0.5131578947368421,0.33783783783783783,0.5131578947368421,0.33783783783783783,0.8260869565217391,1.565217391304348,W,L,W,D,L,L,L,L,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.7391304347826086,0.13043478260869565,13.0
NH,0.5,0.2972972972972973,0.5,0.2972972972972973,1.1304347826086956,1.0869565217391304,W,L,W,D,D,W,L,L,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.043478260869565216,0.17391304347826086,-2.0
H,0.35526315789473684,0.43243243243243246,0.35526315789473684,0.43243243243243246,1.173913043478261,1.2608695652173914,W,L,W,W,D,D,W,W,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.08695652173913043,0.08695652173913043,3.0
H,0.42105263157894735,0.5135135135135135,0.42105263157894735,0.5135135135135135,1.5416666666666667,0.75,D,L,L,L,W,L,D,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.7916666666666666,-0.125,-15.0
H,0.5657894736842105,0.527027027027027,0.5657894736842105,0.527027027027027,2.25,1.125,L,W,W,W,L,D,W,L,W,D,0,0,0,0,0,0,0,0,0.0,0.0,1.125,0.041666666666666664,-7.0
H,0.4473684210526316,0.527027027027027,0.4473684210526316,0.527027027027027,1.2083333333333333,0.8333333333333334,L,D,W,W,D,D,W,L,W,D,0,0,0,0,0,0,0,0,0.0,0.0,0.375,0.0,-5.0
NH,0.40789473684210525,0.4864864864864865,0.40789473684210525,0.4864864864864865,0.875,0.75,D,W,L,L,L,L,L,D,L,D,0,0,1,0,0,0,0,0,0.0,0.0,0.125,0.08333333333333333,-3.0
NH,0.3684210526315789,0.40540540540540543,0.3684210526315789,0.40540540540540543,1.25,1.25,L,L,D,W,D,W,W,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.2916666666666667,-1.0
NH,0.3026315789473684,0.2972972972972973,0.3026315789473684,0.2972972972972973,1.0833333333333333,1.125,D,W,L,L,L,D,L,W,W,D,0,0,1,0,0,0,0,0,0.0,0.0,-0.041666666666666664,-0.16666666666666666,-2.0
NH,0.42105263157894735,0.33783783783783783,0.42105263157894735,0.33783783783783783,0.625,1.2083333333333333,L,L,L,L,D,W,D,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.5833333333333334,-0.16666666666666666,8.0
NH,0.5657894736842105,0.6621621621621622,0.5657894736842105,0.6621621621621622,1.75,2.25,D,D,W,W,L,W,W,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.5,-0.041666666666666664,4.0
H,0.3815789473684211,0.3783783783783784,0.3815789473684211,0.3783783783783784,1.625,1.1666666666666667,W,L,W,W,L,D,W,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.4583333333333333,0.041666666666666664,-14.0
NH,0.2894736842105263,0.44594594594594594,0.2894736842105263,0.44594594594594594,1.5833333333333333,2.0416666666666665,W,L,D,L,W,W,L,D,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.4583333333333333,-0.125,5.0
H,0.5263157894736842,0.44594594594594594,0.5263157894736842,0.44594594594594594,0.72,0.84,L,L,D,W,L,L,D,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.12,0.0,1.0
NH,0.5131578947368421,0.44594594594594594,0.5131578947368421,0.44594594594594594,0.8,0.64,L,D,W,L,W,D,L,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,0.16,0.24,1.0
H,0.32894736842105265,0.6216216216216216,0.32894736842105265,0.6216216216216216,1.2,1.72,D,W,D,D,L,D,D,D,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.52,-0.12,1.0
H,0.5263157894736842,0.3918918918918919,0.5263157894736842,0.3918918918918919,1.08,1.2,L,D,W,L,W,L,L,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.12,0.12,-5.0
H,0.6447368421052632,0.2972972972972973,0.6447368421052632,0.2972972972972973,2.2,1.56,D,W,W,W,L,D,W,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.64,0.2,-7.0
NH,0.39473684210526316,0.44594594594594594,0.39473684210526316,0.44594594594594594,1.32,1.6,W,W,W,L,W,W,D,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,-0.28,0.32,11.0
NH,0.3026315789473684,0.4594594594594595,0.3026315789473684,0.4594594594594595,1.2,1.28,W,D,L,W,W,W,L,D,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.08,0.0,1.0
H,0.4473684210526316,0.40540540540540543,0.4473684210526316,0.40540540540540543,2.0,1.68,D,W,L,D,W,W,W,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.32,-0.16,-1.0
NH,0.39473684210526316,0.581081081081081,0.39473684210526316,0.581081081081081,1.12,2.28,L,D,W,D,L,W,L,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,-1.16,-0.28,18.0
NH,0.5131578947368421,0.33783783783783783,0.5131578947368421,0.33783783783783783,0.84,1.04,W,L,L,D,L,L,D,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.2,0.0,10.0
H,0.6447368421052632,0.5405405405405406,0.6447368421052632,0.5405405405405406,1.6538461538461537,0.7692307692307693,L,D,D,D,W,L,L,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.8846153846153846,0.07692307692307693,-10.0
H,0.6052631578947368,0.581081081081081,0.6052631578947368,0.581081081081081,2.3076923076923075,0.8076923076923077,W,W,L,W,W,W,L,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,1.5,0.19230769230769232,-17.0
NH,0.42105263157894735,0.5405405405405406,0.42105263157894735,0.5405405405405406,1.6153846153846154,0.8076923076923077,L,W,W,L,W,L,W,L,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.8076923076923077,0.19230769230769232,-15.0
NH,0.4342105263157895,0.5675675675675675,0.4342105263157895,0.5675675675675675,0.8076923076923077,1.1538461538461537,L,L,D,W,L,W,L,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.34615384615384615,-0.11538461538461539,9.0
H,0.3815789473684211,0.4189189189189189,0.3815789473684211,0.4189189189189189,1.1153846153846154,1.2692307692307692,W,L,D,W,L,L,W,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.15384615384615385,-0.07692307692307693,-4.0
NH,0.4342105263157895,0.40540540540540543,0.4342105263157895,0.40540540540540543,0.7307692307692307,1.0769230769230769,W,D,L,L,L,L,L,D,W,D,0,0,1,0,0,0,0,0,0.0,0.0,-0.34615384615384615,-0.038461538461538464,-4.0
H,0.5,0.527027027027027,0.5,0.527027027027027,1.6538461538461537,2.0384615384615383,W,W,D,L,L,W,D,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.38461538461538464,-0.038461538461538464,-1.0
NH,0.4605263157894737,0.6891891891891891,0.4605263157894737,0.6891891891891891,1.3461538461538463,2.230769230769231,W,W,L,D,W,W,D,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,-0.8846153846153846,-0.11538461538461539,9.0
H,0.40789473684210525,0.33783783783783783,0.40789473684210525,0.33783783783783783,1.1538461538461537,1.1538461538461537,L,L,L,L,D,L,W,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.23076923076923078,1.0
NH,0.5657894736842105,0.40540540540540543,0.5657894736842105,0.40540540540540543,0.8076923076923077,1.0769230769230769,W,L,L,D,W,L,L,D,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.2692307692307692,0.07692307692307693,-1.0
NH,0.32894736842105265,0.5405405405405406,0.32894736842105265,0.5405405405405406,1.4444444444444444,1.7037037037037037,L,L,D,W,L,W,W,W,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.25925925925925924,-0.2222222222222222,6.0
H,0.6052631578947368,0.5675675675675675,0.6052631578947368,0.5675675675675675,2.3333333333333335,0.7407407407407407,W,W,W,L,W,L,L,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,1.5925925925925926,0.2962962962962963,-15.0
NH,0.4473684210526316,0.36486486486486486,0.4473684210526316,0.36486486486486486,0.7777777777777778,1.2592592592592593,L,L,L,D,W,D,W,D,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.48148148148148145,-0.18518518518518517,10.0
H,0.40789473684210525,0.5,0.40789473684210525,0.5,1.2222222222222223,1.2962962962962963,W,L,L,L,L,L,W,W,L,D,0,0,1,0,0,0,0,0,0.0,0.0,-0.07407407407407407,-0.14814814814814814,2.0
H,0.3815789473684211,0.6621621621621622,0.3815789473684211,0.6621621621621622,1.1851851851851851,1.7037037037037037,W,W,L,D,W,W,L,D,D,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.5185185185185185,0.14814814814814814,4.0
NH,0.4342105263157895,0.3783783783783784,0.4342105263157895,0.3783783783783784,0.7407407407407407,1.1111111111111112,D,W,D,L,L,L,L,W,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.37037037037037035,0.037037037037037035,3.0
H,0.5657894736842105,0.6081081081081081,0.5657894736842105,0.6081081081081081,1.2222222222222223,0.8148148148148148,W,W,L,D,W,D,L,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.4074074074074074,0.2222222222222222,-12.0
NH,0.4473684210526316,0.44594594594594594,0.4473684210526316,0.44594594594594594,1.5925925925925926,1.2222222222222223,D,L,W,W,L,L,L,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,0.37037037037037035,-0.07407407407407407,-9.0
NH,0.5131578947368421,0.7027027027027027,0.5131578947368421,0.7027027027027027,1.962962962962963,2.259259259259259,L,W,D,W,L,W,W,D,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.2962962962962963,-0.2222222222222222,2.0
H,0.40789473684210525,0.581081081081081,0.40789473684210525,0.581081081081081,1.0740740740740742,1.2222222222222223,D,L,L,D,W,W,W,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.14814814814814814,-0.18518518518518517,11.0
H,0.5789473684210527,0.47297297297297297,0.5789473684210527,0.47297297297297297,0.7142857142857143,0.7857142857142857,L,L,L,L,D,D,L,L,L,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.07142857142857142,-0.03571428571428571,-1.0
H,0.6578947368421053,0.43243243243243246,0.6578947368421053,0.43243243243243246,1.6428571428571428,1.2857142857142858,L,W,L,D,D,W,W,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,0.35714285714285715,-0.03571428571428571,-7.0
H,0.3684210526315789,0.5405405405405406,0.3684210526315789,0.5405405405405406,1.3214285714285714,1.8928571428571428,W,D,W,D,W,L,L,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.5714285714285714,0.14285714285714285,3.0
H,0.4473684210526316,0.3783783783783784,0.4473684210526316,0.3783783783783784,1.2142857142857142,1.3928571428571428,D,L,L,W,W,L,L,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.17857142857142858,0.10714285714285714,5.0
NH,0.5921052631578947,0.6216216216216216,0.5921052631578947,0.6216216216216216,0.7857142857142857,0.7857142857142857,L,D,L,W,L,D,L,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0
H,0.7105263157894737,0.40540540540540543,0.7105263157894737,0.40540540540540543,2.2857142857142856,1.25,W,W,W,D,W,W,W,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,1.0357142857142858,0.10714285714285714,-8.0
NH,0.5,0.44594594594594594,0.5,0.44594594594594594,1.25,0.7142857142857143,L,L,W,W,L,L,D,W,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.5357142857142857,0.03571428571428571,-4.0
H,0.3815789473684211,0.6486486486486487,0.3815789473684211,0.6486486486486487,1.1785714285714286,2.357142857142857,W,L,L,W,D,W,W,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-1.1785714285714286,-0.17857142857142858,11.0
H,0.5526315789473685,0.47297297297297297,0.5526315789473685,0.47297297297297297,1.75,1.5714285714285714,W,W,W,W,D,D,D,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.17857142857142858,0.17857142857142858,-2.0
H,0.3684210526315789,0.3783783783783784,0.3684210526315789,0.3783783783783784,1.3928571428571428,1.3214285714285714,L,L,L,D,W,W,D,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.07142857142857142,-0.25,2.0
NH,0.631578947368421,0.3918918918918919,0.631578947368421,0.3918918918918919,1.2413793103448276,1.2413793103448276,L,W,W,W,L,W,W,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-4.0
NH,0.4605263157894737,0.40540540540540543,0.4605263157894737,0.40540540540540543,0.7241379310344828,1.206896551724138,D,L,D,W,D,L,W,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.4827586206896552,-0.10344827586206896,5.0
H,0.47368421052631576,0.527027027027027,0.47368421052631576,0.527027027027027,1.5172413793103448,1.2413793103448276,L,D,D,L,W,D,L,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.27586206896551724,-0.06896551724137931,-6.0
NH,0.618421052631579,0.7297297297297297,0.618421052631579,0.7297297297297297,0.7586206896551724,2.310344827586207,L,L,D,L,W,W,W,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-1.5517241379310345,-0.3103448275862069,18.0
H,0.618421052631579,0.4594594594594595,0.618421052631579,0.4594594594594595,0.8620689655172413,1.2758620689655173,W,D,L,W,L,W,D,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.41379310344827586,0.0,4.0
NH,0.3684210526315789,0.581081081081081,0.3684210526315789,0.581081081081081,1.2758620689655173,1.793103448275862,L,W,D,W,D,W,W,W,W,W,0,0,0,0,1,1,0,0,0.0,0.0,-0.5172413793103449,-0.2413793103448276,4.0
H,0.631578947368421,0.6756756756756757,0.631578947368421,0.6756756756756757,2.2758620689655173,1.6896551724137931,L,W,W,W,W,W,L,W,L,D,1,0,0,0,0,0,0,0,0.0,0.0,0.5862068965517241,0.1724137931034483,-5.0
H,0.47368421052631576,0.3783783783783784,0.47368421052631576,0.3783783783783784,0.7586206896551724,1.4482758620689655,L,D,L,L,L,W,L,L,L,D,0,0,1,0,0,0,0,0,0.0,0.0,-0.6896551724137931,-0.10344827586206896,8.0
NH,0.5657894736842105,0.43243243243243246,0.5657894736842105,0.43243243243243246,1.8275862068965518,1.2413793103448276,L,L,L,W,D,L,W,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.5862068965517241,-0.06896551724137931,-9.0
H,0.5657894736842105,0.43243243243243246,0.5657894736842105,0.43243243243243246,1.793103448275862,1.1379310344827587,W,W,W,W,W,W,D,D,L,L,1,1,0,0,0,0,0,0,0.0,0.0,0.6551724137931034,0.3448275862068966,-16.0
H,0.618421052631579,0.6621621621621622,0.618421052631579,0.6621621621621622,0.8666666666666667,0.9333333333333333,W,W,L,L,L,W,W,D,L,W,0,0,1,0,0,0,0,0,0.0,0.0,-0.06666666666666667,-0.13333333333333333,-2.0
NH,0.6578947368421053,0.5945945945945946,0.6578947368421053,0.5945945945945946,1.6333333333333333,1.8,L,W,L,W,L,D,L,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.16666666666666666,0.06666666666666667,2.0
NH,0.3815789473684211,0.4864864864864865,0.3815789473684211,0.4864864864864865,1.4,0.7333333333333333,L,W,L,L,L,D,D,L,D,W,0,0,1,0,0,0,0,0,0.0,0.0,0.6666666666666666,-0.1,-6.0
H,0.5394736842105263,0.6351351351351351,0.5394736842105263,0.6351351351351351,1.2,0.7333333333333333,L,D,L,L,W,L,L,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.4666666666666667,0.1,-9.0
NH,0.4342105263157895,0.6756756756756757,0.4342105263157895,0.6756756756756757,1.2333333333333334,2.3,D,L,W,W,L,W,L,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,-1.0666666666666667,-0.16666666666666666,12.0
H,0.4868421052631579,0.527027027027027,0.4868421052631579,0.527027027027027,1.2333333333333334,0.8333333333333334,L,W,D,L,L,W,L,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.0,-3.0
NH,0.3815789473684211,0.3783783783783784,0.3815789473684211,0.3783783783783784,1.3,1.2333333333333334,W,W,W,L,L,L,L,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.06666666666666667,0.06666666666666667,5.0
NH,0.40789473684210525,0.5,0.40789473684210525,0.5,1.2,1.5666666666666667,D,L,W,W,W,W,L,D,D,L,1,0,0,0,0,0,0,0,0.0,0.0,-0.36666666666666664,0.16666666666666666,5.0
H,0.7236842105263158,0.6486486486486487,0.7236842105263158,0.6486486486486487,2.3333333333333335,1.2,W,W,W,W,W,L,L,W,W,W,1,1,0,0,1,0,0,0,0.0,0.0,1.1333333333333333,0.2,-6.0
NH,0.4473684210526316,0.6756756756756757,0.4473684210526316,0.6756756756756757,1.1,1.6333333333333333,L,W,D,D,L,L,W,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.5333333333333333,-0.03333333333333333,13.0
H,0.3815789473684211,0.4594594594594595,0.3815789473684211,0.4594594594594595,1.2903225806451613,1.1612903225806452,W,L,L,W,D,L,D,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.12903225806451613,0.0,-3.0
H,0.6710526315789473,0.5675675675675675,0.6710526315789473,0.5675675675675675,1.1612903225806452,1.2580645161290323,L,L,L,W,W,W,L,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.0967741935483871,0.06451612903225806,-3.0
NH,0.6710526315789473,0.5135135135135135,0.6710526315789473,0.5135135135135135,2.2580645161290325,1.2903225806451613,D,W,L,W,W,W,L,W,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.967741935483871,0.0967741935483871,-13.0
H,0.5394736842105263,0.6216216216216216,0.5394736842105263,0.6216216216216216,0.8064516129032258,1.8709677419354838,L,W,L,D,L,W,W,W,W,W,0,0,0,0,1,1,0,0,0.0,0.0,-1.064516129032258,-0.3548387096774194,14.0
H,0.4868421052631579,0.4594594594594595,0.4868421052631579,0.4594594594594595,0.8064516129032258,1.2258064516129032,W,D,D,L,D,D,D,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.41935483870967744,-0.06451612903225806,2.0
NH,0.6842105263157895,0.6486486486486487,0.6842105263157895,0.6486486486486487,0.7096774193548387,0.9354838709677419,L,L,L,L,D,W,W,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.22580645161290322,-0.25806451612903225,4.0
H,0.4868421052631579,0.4189189189189189,0.4868421052631579,0.4189189189189189,1.6129032258064515,1.3548387096774193,W,W,L,D,D,L,L,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.25806451612903225,0.16129032258064516,-4.0
H,0.5921052631578947,0.4189189189189189,0.5921052631578947,0.4189189189189189,1.7741935483870968,1.2580645161290323,D,D,L,L,L,L,W,W,W,L,0,0,1,0,0,0,0,0,0.0,0.0,0.5161290322580645,-0.22580645161290322,-8.0
NH,0.6447368421052632,0.7432432432432432,0.6447368421052632,0.7432432432432432,0.9032258064516129,2.3548387096774195,L,W,W,D,L,W,W,W,W,W,0,0,0,0,1,1,0,0,0.0,0.0,-1.4516129032258065,-0.25806451612903225,16.0
NH,0.40789473684210525,0.5,0.40789473684210525,0.5,1.2580645161290323,1.6129032258064515,L,W,W,W,L,W,W,L,D,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.3548387096774194,0.03225806451612903,7.0
NH,0.631578947368421,0.7162162162162162,0.631578947368421,0.7162162162162162,0.0,0.09375,L,W,W,W,L,W,L,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.09375,0.09375,8.0
H,0.6842105263157895,0.527027027027027,0.6842105263157895,0.527027027027027,0.09375,0.09375,W,D,L,W,L,W,W,D,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.03125,-9.0
NH,0.42105263157894735,0.527027027027027,0.42105263157894735,0.527027027027027,0.0,0.03125,L,L,L,W,L,D,L,L,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.03125,-0.0625,-10.0
NH,0.5789473684210527,0.4189189189189189,0.5789473684210527,0.4189189189189189,0.0,0.09375,L,W,L,D,L,W,W,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.09375,-0.15625,4.0
H,0.47368421052631576,0.7297297297297297,0.47368421052631576,0.7297297297297297,0.0,0.0,L,D,D,L,W,L,L,L,L,L,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.15625,-7.0
NH,0.5,0.6486486486486487,0.5,0.6486486486486487,0.03125,0.09375,D,W,L,W,D,W,D,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.0625,0.09375,10.0
H,0.4868421052631579,0.6621621621621622,0.4868421052631579,0.6621621621621622,0.0,0.0,L,L,D,L,W,L,L,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.09375,-8.0
H,0.618421052631579,0.7297297297297297,0.618421052631579,0.7297297297297297,0.0,0.03125,L,W,W,W,W,D,D,W,L,W,1,0,0,0,0,0,0,0,0.0,0.0,-0.03125,0.125,2.0
H,0.75,0.581081081081081,0.75,0.581081081081081,0.09375,0.09375,W,W,W,W,W,W,L,W,L,D,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.25,-15.0
NH,0.5131578947368421,0.4864864864864865,0.5131578947368421,0.4864864864864865,0.03125,0.0,D,L,L,W,D,L,D,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.03125,0.0,6.0
H,0.40789473684210525,0.5135135135135135,0.40789473684210525,0.5135135135135135,0.030303030303030304,0.030303030303030304,D,W,W,L,L,D,D,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.030303030303030304,-7.0
NH,0.7105263157894737,0.7162162162162162,0.7105263157894737,0.7162162162162162,0.09090909090909091,0.09090909090909091,W,W,L,L,L,W,W,D,L,W,0,0,1,0,0,0,0,0,0.0,0.0,0.0,-0.12121212121212122,2.0
H,0.5131578947368421,0.6891891891891891,0.5131578947368421,0.6891891891891891,0.09090909090909091,0.0,W,W,W,W,L,L,L,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,0.09090909090909091,0.09090909090909091,-11.0
NH,0.6447368421052632,0.6216216216216216,0.6447368421052632,0.6216216216216216,0.030303030303030304,0.030303030303030304,D,W,D,D,L,D,L,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.030303030303030304,-7.0
NH,0.6710526315789473,0.44594594594594594,0.6710526315789473,0.44594594594594594,0.0,0.030303030303030304,L,L,L,W,W,D,L,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.030303030303030304,0.06060606060606061,9.0
H,0.75,0.5,0.75,0.5,0.0,0.09090909090909091,L,D,D,W,L,W,L,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.09090909090909091,0.030303030303030304,-9.0
H,0.5789473684210527,0.44594594594594594,0.5789473684210527,0.44594594594594594,0.0,0.0,L,W,L,W,L,L,L,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0
H,0.5131578947368421,0.7702702702702703,0.5131578947368421,0.7702702702702703,0.0,0.09090909090909091,L,W,W,D,D,W,W,W,W,W,0,0,0,0,1,1,0,0,0.0,0.0,-0.09090909090909091,-0.21212121212121213,13.0
NH,0.75,0.6351351351351351,0.75,0.6351351351351351,0.0,0.09090909090909091,L,L,L,L,L,W,L,W,W,W,0,0,1,1,1,0,0,0,0.0,0.0,-0.09090909090909091,-0.36363636363636365,17.0
NH,0.6052631578947368,0.7702702702702703,0.6052631578947368,0.7702702702702703,0.030303030303030304,0.0,D,L,W,L,D,L,D,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.030303030303030304,0.0,10.0
NH,0.5,0.7702702702702703,0.5,0.7702702702702703,0.0,0.0,L,D,D,W,L,L,L,L,L,L,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.14705882352941177,-6.0
H,0.47368421052631576,0.7162162162162162,0.47368421052631576,0.7162162162162162,0.0,0.0,L,L,L,L,W,L,L,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-6.0
H,0.5,0.6351351351351351,0.5,0.6351351351351351,0.0,0.08823529411764706,L,W,L,L,D,W,L,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.08823529411764706,-0.14705882352941177,-7.0
H,0.8026315789473685,0.5405405405405406,0.8026315789473685,0.5405405405405406,0.0,0.0,L,W,W,W,W,L,D,D,L,L,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.29411764705882354,-17.0
NH,0.631578947368421,0.5405405405405406,0.631578947368421,0.5405405405405406,0.08823529411764706,0.08823529411764706,W,W,L,W,W,W,L,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.058823529411764705,-12.0
NH,0.631578947368421,0.7972972972972973,0.631578947368421,0.7972972972972973,0.08823529411764706,0.029411764705882353,W,W,L,W,W,D,W,W,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.058823529411764705,0.11764705882352941,-3.0
NH,0.5263157894736842,0.5135135135135135,0.5263157894736842,0.5135135135135135,0.0,0.0,L,D,D,L,L,L,D,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.08823529411764706,5.0
H,0.6973684210526315,0.6351351351351351,0.6973684210526315,0.6351351351351351,0.0,0.08823529411764706,L,L,L,L,W,W,D,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.08823529411764706,-0.11764705882352941,7.0
NH,0.6842105263157895,0.4864864864864865,0.6842105263157895,0.4864864864864865,0.029411764705882353,0.0,D,L,L,W,W,L,L,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.029411764705882353,0.11764705882352941,4.0
H,0.7236842105263158,0.5405405405405406,0.7236842105263158,0.5405405405405406,0.029411764705882353,0.08823529411764706,D,W,W,L,L,W,L,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.058823529411764705,-0.08823529411764706,-7.0
H,0.5394736842105263,0.527027027027027,0.5394736842105263,0.527027027027027,0.08571428571428572,0.0,W,W,W,W,W,L,D,W,L,D,1,1,0,0,0,0,0,0,0.0,0.0,0.08571428571428572,0.2857142857142857,-8.0
H,0.618421052631579,0.7027027027027027,0.618421052631579,0.7027027027027027,0.0,0.0,L,W,L,W,L,L,L,D,W,D,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.02857142857142857,13.0
NH,0.4473684210526316,0.5135135135135135,0.4473684210526316,0.5135135135135135,0.0,0.08571428571428572,L,W,D,L,L,W,L,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.08571428571428572,-0.05714285714285714,-1.0
